confidence,result,user,date,url
1.0,ok,leshchenko,2020-04-11 17:13:57.110733+00:00,https://auto.ru/trailer/used/sale/schmitz_cargobull/s01/16183048-677afda5/
1.0,ok,leshchenko,2020-04-11 17:13:12.323420+00:00,https://auto.ru/trailer/used/sale/schmitz_cargobull/s01/16198782-27312b29/
1.0,ok,leshchenko,2020-04-11 17:14:51.880084+00:00,https://auto.ru/trailer/used/sale/schmitz_cargobull/s01/16221330-fb6618b3/
1.0,unclear,leshchenko,2020-04-11 17:14:41.595706+00:00,https://auto.ru/trailer/used/sale/schmitz_cargobull/s01/16242434-998878b7/
1.0,ok,leshchenko,2020-04-11 17:14:45.601464+00:00,https://auto.ru/trailer/used/sale/schmitz_cargobull/s01/16321724-1647008f/
1.0,ok,leshchenko,2020-04-11 17:14:44.033617+00:00,https://auto.ru/trailer/used/sale/schmitz_cargobull/s01/16334546-fde82c79/
1.0,ok,leshchenko,2020-04-11 17:14:48.412055+00:00,https://auto.ru/trailer/used/sale/schmitz_cargobull/s01/16347108-bc711756/
1.0,ok,leshchenko,2020-04-11 17:14:28.924501+00:00,https://auto.ru/trailer/used/sale/schmitz_cargobull/scb/16275638-cae799de/
1.0,no_vat,leshchenko,2020-04-11 17:14:00.840202+00:00,https://auto.ru/trailer/used/sale/schmitz_cargobull/scb/16282496-9939612d/
1.0,ok,leshchenko,2020-04-11 17:14:45.385335+00:00,https://auto.ru/trailer/used/sale/schmitz_cargobull/scb/16282502-33c65b42/
1.0,ok,leshchenko,2020-04-11 17:14:52.831758+00:00,https://auto.ru/trailer/used/sale/schmitz_cargobull/scb/16347060-12b0a08e/
1.0,ok,leshchenko,2020-04-11 17:13:53.717328+00:00,https://auto.ru/trailer/used/sale/schmitz_cargobull/scb/16360888-cee88d75/
1.0,ok,leshchenko,2020-04-11 17:14:47.430115+00:00,https://auto.ru/trailer/used/sale/schmitz_cargobull/scb/16396866-a2c3b0cb/
1.0,unclear,leshchenko,2020-05-18 16:13:52.092000+00:00,https://auto.ru/trailer/used/sale/schmitz_cargobull/scb/16440170-1152c46b/
1.0,unclear,leshchenko,2020-05-18 16:13:43.853000+00:00,https://auto.ru/trailer/used/sale/schmitz_cargobull/scb/16440172-f49773fc/
1.0,ok,leshchenko,2020-04-11 17:14:11.212965+00:00,https://auto.ru/trailer/used/sale/schmitz_cargobull/scs/15619036-d7694104/
1.0,ok,leshchenko,2020-04-11 17:13:35.021637+00:00,https://auto.ru/trailer/used/sale/schmitz_cargobull/scs/15719807-8916a2e2/
1.0,ok,leshchenko,2020-04-11 17:14:36.830141+00:00,https://auto.ru/trailer/used/sale/schmitz_cargobull/scs/15887682-74337381/
1.0,unclear,leshchenko,2020-04-11 17:14:52.206066+00:00,https://auto.ru/trailer/used/sale/schmitz_cargobull/scs/16005796-3667d5f5/
1.0,ok,leshchenko,2020-04-11 17:14:53.075233+00:00,https://auto.ru/trailer/used/sale/schmitz_cargobull/scs/16204202-4608c229/
1.0,ok,leshchenko,2020-04-11 17:14:08.975488+00:00,https://auto.ru/trailer/used/sale/schmitz_cargobull/scs/16255608-89c52beb/
1.0,unclear,leshchenko,2020-04-11 17:14:49.575654+00:00,https://auto.ru/trailer/used/sale/schmitz_cargobull/scs/16302256-b7f671c6/
1.0,ok,leshchenko,2020-04-11 17:13:52.258746+00:00,https://auto.ru/trailer/used/sale/schmitz_cargobull/scs/16342046-d705aa3c/
1.0,ok,leshchenko,2020-04-11 17:14:51.030409+00:00,https://auto.ru/trailer/used/sale/schmitz_cargobull/scs/16368992-3a41a30e/
1.0,ok,leshchenko,2020-04-11 17:14:38.488057+00:00,https://auto.ru/trailer/used/sale/schmitz_cargobull/scs/16398228-8909443f/
1.0,ok,leshchenko,2020-04-11 17:13:14.813115+00:00,https://auto.ru/trailer/used/sale/schmitz_cargobull/scs/16400196-14c866c7/
1.0,ok,leshchenko,2020-05-18 16:24:35.278000+00:00,https://auto.ru/trailer/used/sale/schmitz_cargobull/scs/16437862-c9a4d37c/
0.34471999999999997,ok,auto,2020-10-26 10:51:12.122852+00:00,https://auto.ru/trailer/used/sale/schmitz_cargobull/scs_mega/16553162-da914b14/
0.34471999999999997,ok,auto,2020-10-26 10:51:32.495676+00:00,https://auto.ru/trailer/used/sale/schmitz_cargobull/scs_mega/16553162-da914b14/
0.34471999999999997,ok,auto,2020-10-26 10:51:02.043229+00:00,https://auto.ru/trailer/used/sale/schmitz_cargobull/scs_mega/16553162-da914b14/
0.34471999999999997,ok,auto,2020-10-26 10:50:29.665311+00:00,https://auto.ru/trailer/used/sale/schmitz_cargobull/scs_mega/16617954-e4b45dd9/
0.34471999999999997,ok,auto,2020-10-26 10:51:47.637100+00:00,https://auto.ru/trailer/used/sale/schmitz_cargobull/scs_mega/16617954-e4b45dd9/
0.34471999999999997,ok,auto,2020-10-26 10:51:05.137863+00:00,https://auto.ru/trailer/used/sale/schmitz_cargobull/scs_mega/16617954-e4b45dd9/
0.34471999999999997,ok,auto,2020-10-26 10:51:12.579024+00:00,https://auto.ru/trailer/used/sale/schmitz_cargobull/scs_mega/16617954-e4b45dd9/
1.0,ok,leshchenko,2020-04-11 17:13:49.039990+00:00,https://auto.ru/trailer/used/sale/schmitz_cargobull/sko/15170012-37fbecca/
1.0,ok,leshchenko,2020-04-11 17:13:36.601183+00:00,https://auto.ru/trailer/used/sale/schmitz_cargobull/sko/15181514-e023b099/
1.0,ok,leshchenko,2020-04-11 17:14:01.805804+00:00,https://auto.ru/trailer/used/sale/schmitz_cargobull/sko/15527150-49590926/
1.0,ok,leshchenko,2020-04-11 17:14:42.822655+00:00,https://auto.ru/trailer/used/sale/schmitz_cargobull/sko/16034076-a4338524/
1.0,ok,leshchenko,2020-04-11 17:13:54.279827+00:00,https://auto.ru/trailer/used/sale/schmitz_cargobull/sko/16042750-a8b1b12e/
1.0,ok,leshchenko,2020-04-11 17:14:49.309114+00:00,https://auto.ru/trailer/used/sale/schmitz_cargobull/sko/16071034-263dd6bc/
1.0,ok,leshchenko,2020-04-11 17:14:41.837915+00:00,https://auto.ru/trailer/used/sale/schmitz_cargobull/sko/16071044-beed4361/
1.0,ok,leshchenko,2020-04-11 17:14:44.845208+00:00,https://auto.ru/trailer/used/sale/schmitz_cargobull/sko/16167146-2a0c83bf/
1.0,ok,leshchenko,2020-04-11 17:13:35.262778+00:00,https://auto.ru/trailer/used/sale/schmitz_cargobull/sko/16180112-a1d771ca/
1.0,unclear,leshchenko,2020-04-11 17:13:15.562411+00:00,https://auto.ru/trailer/used/sale/schmitz_cargobull/sko/16180590-e0bb4c0b/
1.0,ok,leshchenko,2020-04-11 17:13:10.447054+00:00,https://auto.ru/trailer/used/sale/schmitz_cargobull/sko/16226288-65d51679/
1.0,ok,leshchenko,2020-04-11 17:14:07.246237+00:00,https://auto.ru/trailer/used/sale/schmitz_cargobull/sko/16255686-b08d17e7/
1.0,ok,leshchenko,2020-04-11 17:13:51.766587+00:00,https://auto.ru/trailer/used/sale/schmitz_cargobull/sko/16262590-b58d09ee/
1.0,ok,leshchenko,2020-04-11 17:14:06.484860+00:00,https://auto.ru/trailer/used/sale/schmitz_cargobull/sko/16274812-75ec2872/
1.0,ok,leshchenko,2020-04-11 17:15:07.208999+00:00,https://auto.ru/trailer/used/sale/schmitz_cargobull/sko/16275642-e8f9d451/
1.0,ok,leshchenko,2020-04-11 17:14:11.919590+00:00,https://auto.ru/trailer/used/sale/schmitz_cargobull/sko/16298732-74110db7/
1.0,unclear,leshchenko,2020-04-15 18:06:44.089000+00:00,https://auto.ru/trailer/used/sale/schmitz_cargobull/sko/16325610-fa23ba36/
1.0,ok,leshchenko,2020-04-11 17:13:54.063675+00:00,https://auto.ru/trailer/used/sale/schmitz_cargobull/sko/16328954-16668367/
1.0,no_vat,leshchenko,2020-04-11 17:14:54.065209+00:00,https://auto.ru/trailer/used/sale/schmitz_cargobull/sko/16334212-594457ea/
1.0,ok,leshchenko,2020-04-11 17:14:44.606096+00:00,https://auto.ru/trailer/used/sale/schmitz_cargobull/sko/16337376-80ef1df2/
1.0,unclear,leshchenko,2020-04-11 17:15:08.485643+00:00,https://auto.ru/trailer/used/sale/schmitz_cargobull/sko/16342456-37ef2a2e/
1.0,ok,leshchenko,2020-04-11 17:13:56.892439+00:00,https://auto.ru/trailer/used/sale/schmitz_cargobull/sko/16343308-e437e8aa/
1.0,unclear,leshchenko,2020-04-11 17:14:53.772120+00:00,https://auto.ru/trailer/used/sale/schmitz_cargobull/sko/16343492-2119e1c5/
1.0,unclear,leshchenko,2020-04-11 17:14:23.249877+00:00,https://auto.ru/trailer/used/sale/schmitz_cargobull/sko/16343494-9e444a8c/
1.0,unclear,leshchenko,2020-04-11 17:13:25.288153+00:00,https://auto.ru/trailer/used/sale/schmitz_cargobull/sko/16351776-01695327/
1.0,unclear,leshchenko,2020-04-11 17:14:09.397536+00:00,https://auto.ru/trailer/used/sale/schmitz_cargobull/sko/16351778-824ddb08/
1.0,unclear,leshchenko,2020-04-11 17:14:48.793886+00:00,https://auto.ru/trailer/used/sale/schmitz_cargobull/sko/16352192-b1b4859c/
1.0,unclear,leshchenko,2020-04-11 17:14:39.882236+00:00,https://auto.ru/trailer/used/sale/schmitz_cargobull/sko/16359170-00412b6e/
1.0,unclear,leshchenko,2020-04-11 17:14:41.109298+00:00,https://auto.ru/trailer/used/sale/schmitz_cargobull/sko/16359324-cd6f2187/
1.0,unclear,leshchenko,2020-04-11 17:13:28.451987+00:00,https://auto.ru/trailer/used/sale/schmitz_cargobull/sko/16361984-742ade84/
1.0,unclear,leshchenko,2020-04-11 17:14:21.985704+00:00,https://auto.ru/trailer/used/sale/schmitz_cargobull/sko/16362064-7c44b256/
1.0,ok,leshchenko,2020-04-11 17:13:50.991227+00:00,https://auto.ru/trailer/used/sale/schmitz_cargobull/sko/16364980-b91c66fc/
1.0,no_vat_ever,leshchenko,2020-04-11 17:13:55.064433+00:00,https://auto.ru/trailer/used/sale/schmitz_cargobull/sko/16370826-27ee7187/
1.0,unclear,leshchenko,2020-04-11 17:14:15.978305+00:00,https://auto.ru/trailer/used/sale/schmitz_cargobull/sko/16384298-609e10ea/
1.0,unclear,leshchenko,2020-04-11 17:13:59.404150+00:00,https://auto.ru/trailer/used/sale/schmitz_cargobull/sko/16384554-46a996a5/
1.0,unclear,leshchenko,2020-04-11 17:13:43.302474+00:00,https://auto.ru/trailer/used/sale/schmitz_cargobull/sko/16384660-7118d663/
1.0,unclear,leshchenko,2020-04-11 17:14:47.647949+00:00,https://auto.ru/trailer/used/sale/schmitz_cargobull/sko/16397550-c648ef7d/
1.0,unclear,leshchenko,2020-04-11 17:14:51.302248+00:00,https://auto.ru/trailer/used/sale/schmitz_cargobull/sko/16403346-333c46d6/
1.0,unclear,leshchenko,2020-04-11 17:14:31.209954+00:00,https://auto.ru/trailer/used/sale/schmitz_cargobull/sko/16404906-db22dcf9/
1.0,unclear,leshchenko,2020-04-11 17:14:14.269129+00:00,https://auto.ru/trailer/used/sale/schmitz_cargobull/sko/16404908-6b6aeaf7/
1.0,ok,leshchenko,2020-04-11 17:14:50.133591+00:00,https://auto.ru/trailer/used/sale/schmitz_cargobull/sko/16406458-5cf4de89/
1.0,ok,leshchenko,2020-05-18 16:22:26.020000+00:00,https://auto.ru/trailer/used/sale/schmitz_cargobull/sko/16429478-302a1698/
1.0,mix_other,leshchenko,2020-05-18 16:12:45.995000+00:00,https://auto.ru/trailer/used/sale/schmitz_cargobull/sko/16447952-3ed99aeb/
0.33546,unclear,auto,2020-10-26 10:51:09.623292+00:00,https://auto.ru/trailer/used/sale/schmitz_cargobull/sko/16483978-6dbb4987/
0.33546,unclear,auto,2020-10-26 10:51:31.349084+00:00,https://auto.ru/trailer/used/sale/schmitz_cargobull/sko/16483978-6dbb4987/
0.33546,unclear,auto,2020-10-26 10:50:57.373504+00:00,https://auto.ru/trailer/used/sale/schmitz_cargobull/sko/16483978-6dbb4987/
0.33546,unclear,auto,2020-10-26 10:50:28.776544+00:00,https://auto.ru/trailer/used/sale/schmitz_cargobull/sko/16483978-6dbb4987/
1.0,ok,leshchenko,2020-04-11 17:14:16.285838+00:00,https://auto.ru/trailer/used/sale/schmitz_cargobull/spr/15857130-e2b145e5/
1.0,ok,leshchenko,2020-04-11 17:14:09.609826+00:00,https://auto.ru/trailer/used/sale/tonar/9746/15985016-7ebeb062/
1.0,ok,leshchenko,2020-04-11 17:13:53.025755+00:00,https://auto.ru/trailer/used/sale/tonar/9746/16123192-ebe3faf0/
1.0,ok,leshchenko,2020-04-15 17:32:13.946000+00:00,https://auto.ru/trailer/used/sale/tonar/9746/16306508-61faea54/
0.39546,no_vat,auto,2020-10-26 10:50:58.484725+00:00,https://auto.ru/trailer/used/sale/tonar/9746/16327520-3e3a89f4/
0.39546,no_vat,auto,2020-10-26 10:50:40.198982+00:00,https://auto.ru/trailer/used/sale/tonar/9746/16327520-3e3a89f4/
0.39546,no_vat,auto,2020-10-26 10:51:37.879072+00:00,https://auto.ru/trailer/used/sale/tonar/9746/16327520-3e3a89f4/
0.39546,no_vat,auto,2020-10-26 10:51:11.914708+00:00,https://auto.ru/trailer/used/sale/tonar/9746/16327520-3e3a89f4/
1.0,unclear,leshchenko,2020-04-11 17:14:10.772501+00:00,https://auto.ru/trailer/used/sale/tonar/9746/16327520-3e3a89f4/
1.0,unclear,leshchenko,2020-05-18 16:23:00.105000+00:00,https://auto.ru/trailer/used/sale/tonar/9746/16368108-23c2db38/
1.0,ok,leshchenko,2020-04-11 17:14:27.224954+00:00,https://auto.ru/trailer/used/sale/tonar/9746/16375254-bc0494e1/
1.0,unclear,leshchenko,2020-04-11 17:14:43.071100+00:00,https://auto.ru/trailer/used/sale/tonar/9746/16392018-e040c58d/
1.0,unclear,leshchenko,2020-05-18 16:24:47.010000+00:00,https://auto.ru/trailer/used/sale/tonar/9746/16439696-c28af015/
1.0,no_vat,leshchenko,2020-06-26 13:17:29.807000+00:00,https://auto.ru/trailer/used/sale/tonar/9746/16448262-59ae5dd8/
0.5077,unclear,auto,2020-10-26 10:50:36.861394+00:00,https://auto.ru/trailer/used/sale/tonar/9746/16578346-be5d3168/
0.5077,unclear,auto,2020-10-26 10:51:04.700790+00:00,https://auto.ru/trailer/used/sale/tonar/9746/16578346-be5d3168/
0.5077,unclear,auto,2020-10-26 10:51:28.174531+00:00,https://auto.ru/trailer/used/sale/tonar/9746/16578346-be5d3168/
0.5077,unclear,auto,2020-10-26 10:51:35.209319+00:00,https://auto.ru/trailer/used/sale/tonar/9746/16578346-be5d3168/
1.0,no_vat,leshchenko,2020-04-11 17:13:41.974987+00:00,https://auto.ru/trailer/used/sale/tonar/9988/16382606-5cc8d3f8/
1.0,ok,leshchenko,2020-04-11 17:13:44.581842+00:00,https://auto.ru/trailer/used/sale/wielton/ns/16201488-68cc5ee0/
1.0,ok,leshchenko,2020-04-11 17:14:46.643519+00:00,https://auto.ru/trailer/used/sale/wielton/ns/16396992-1def59b1/
1.0,ok,leshchenko,2020-04-15 17:48:35.351000+00:00,https://auto.ru/trailer/used/sale/wielton/nw/16365098-cf2594a3/
1.0,mix_other,leshchenko,2020-04-12 18:42:07.468000+00:00,https://spec.drom.ru/adygeisk/truck/truck-tractor/avtomobil-bortovoj-tjagach-sidelnyj-tr8499-80225947.html
1.0,mix_other,leshchenko,2020-04-12 18:42:20.904000+00:00,https://spec.drom.ru/adygeisk/truck/truck-tractor/tjagach-sidelnyj-avtomobil-bortovoj-tr-8499-2019-g-v-v-r-adygeja-80233296.html
1.0,mix_other,leshchenko,2020-04-12 18:42:29.663000+00:00,https://spec.drom.ru/adygeisk/truck/truck-tractor/tjagach-sidelnyj-v-r-adygeja-80227110.html
0.43821000000000004,unclear,auto,2020-10-26 10:49:45.791596+00:00,https://spec.drom.ru/aksai/truck/truck-tractor/sedelnyj-tjagach-kamaz-5490-s5-2018-goda-vypuska-83269191.html
0.3399,unclear,auto,2020-10-26 10:49:59.805531+00:00,https://spec.drom.ru/barnaul/truck/truck-tractor/kamaz-65116-46681681.html
0.45327,no_vat,auto,2020-10-26 10:49:55.529565+00:00,https://spec.drom.ru/barnaul/truck/truck-tractor/mercedes-benz-axor-2015g-s-nds-idealnoe-sostojanie-v-barnaule-86338489.html
0.35893,unclear,auto,2020-10-26 10:48:51.850367+00:00,https://spec.drom.ru/barnaul/truck/truck-tractor/sedelnyj-tjagach-scania-p360-s-nds-v-barnaule-86572277.html
0.37328,unclear,auto,2020-10-26 10:49:35.179659+00:00,https://spec.drom.ru/barnaul/truck/truck-tractor/sedelnyj-tjagach-scania-p360-s-nds-v-barnaule-86608792.html
0.34486,unclear,auto,2020-10-26 10:49:37.871465+00:00,https://spec.drom.ru/barnaul/truck/truck-tractor/skanija-2015-goda-86408218.html
0.45752,unclear,auto,2020-10-26 10:50:13.250208+00:00,https://spec.drom.ru/belovo/truck/truck-tractor/sedelnyj-tjagach-kamaz-5490-014-87-s5-86655613.html
0.47097,unclear,auto,2020-10-26 10:50:25.875523+00:00,https://spec.drom.ru/belovo/truck/truck-tractor/tjagach-sedelnyj-kamaz-5490-014-87-s5-84431754.html
0.47097,unclear,auto,2020-10-26 10:49:56.849905+00:00,https://spec.drom.ru/belovo/truck/truck-tractor/tjagach-sedelnyj-kamaz-5490-014-87-s5-84432808.html
0.37787,unclear,auto,2020-10-26 10:49:33.349001+00:00,https://spec.drom.ru/beloyarskii/truck/truck-tractor/polnoprivodnyj-6h6-odnoskatnyj-kamaz-53504-6030-50-tjagach-86073087.html
0.37787,unclear,auto,2020-10-26 10:50:08.603895+00:00,https://spec.drom.ru/beloyarskii/truck/truck-tractor/polnoprivodnyj-sedelnyj-tjagach-kamaz-53504-6h6-85294098.html
0.37787,unclear,auto,2020-10-26 10:50:18.343658+00:00,https://spec.drom.ru/beloyarskii/truck/truck-tractor/sedelnyj-tjagach-kamaz-53504-2020g-lizing-minpromtorg-86073251.html
0.33388,unclear,auto,2020-10-26 10:49:27.346814+00:00,https://spec.drom.ru/beloyarskii/truck/truck-tractor/vezdehod-tjagach-53504-kamaz-6h6-zavodskoj-85294593.html
1.0,ok,leshchenko,2020-06-05 17:08:11.191000+00:00,https://spec.drom.ru/blagoveshchensk/truck/truck-tractor/prodaju-kamaz-65116-76954627.html
0.46098999999999996,unclear,auto,2020-10-26 10:49:51.403807+00:00,https://spec.drom.ru/blagoveshchensk/truck/truck-tractor/sedelnyj-tjagach-kamaz-53504-2020g-lizing-minpromtorg-72309079.html
0.53114,no_vat,auto,2020-10-26 10:49:27.579834+00:00,https://spec.drom.ru/bratsk/truck/truck-tractor/prodam-kamaz-6460-73-84120936.html
0.48913,unclear,auto,2020-10-26 10:49:03.042614+00:00,https://spec.drom.ru/chelyabinsk/truck/truck-tractor/gruzovoj-tjagach-sedelnyj-kamaz-43118-rs-vezdehod-77469335.html
1.0,unclear,leshchenko,2020-06-08 12:42:07.546000+00:00,https://spec.drom.ru/chelyabinsk/truck/truck-tractor/iveco-stralis-6x2-78470974.html
0.39377,unclear,auto,2020-10-26 10:49:34.515434+00:00,https://spec.drom.ru/chelyabinsk/truck/truck-tractor/kamaz-53504-50-sedelnyj-tjagach-78043700.html
0.37421,unclear,auto,2020-10-26 10:49:28.473998+00:00,https://spec.drom.ru/chelyabinsk/truck/truck-tractor/kamaz-53504-6030-50-83846324.html
0.36441999999999997,unclear,auto,2020-10-26 10:49:10.545615+00:00,https://spec.drom.ru/chelyabinsk/truck/truck-tractor/kamaz-53504-belyj-sever-v-surgute-68580022.html
0.36441999999999997,unclear,auto,2020-10-26 10:49:07.441701+00:00,https://spec.drom.ru/chelyabinsk/truck/truck-tractor/kamaz-53504-v-nalichii-72705988.html
0.39669,unclear,auto,2020-10-26 10:49:11.009765+00:00,https://spec.drom.ru/chelyabinsk/truck/truck-tractor/kamaz-5490-neo-86671043.html
0.31466,unclear,auto,2020-10-26 10:50:13.903372+00:00,https://spec.drom.ru/chelyabinsk/truck/truck-tractor/kamaz-65116-64558491.html
0.32934,unclear,auto,2020-10-26 10:50:09.052990+00:00,https://spec.drom.ru/chelyabinsk/truck/truck-tractor/kamaz-65116-7010-48-tjagach-6h4-ssu-1300-ressornaja-podveska-85065356.html
0.31636,unclear,auto,2020-10-26 10:49:20.912960+00:00,https://spec.drom.ru/chelyabinsk/truck/truck-tractor/kamaz-65116-7020-48-tjagach-6h4-ssu-1200-pnevmaticheskaja-podveska-85064098.html
0.41636000000000006,unclear,auto,2020-10-26 10:49:25.048122+00:00,https://spec.drom.ru/chelyabinsk/truck/truck-tractor/kamaz-6h6-tjagach-53504-6910-50-83284782.html
0.36441999999999997,unclear,auto,2020-10-26 10:49:23.469810+00:00,https://spec.drom.ru/chelyabinsk/truck/truck-tractor/kamaz-tjagach-53504-6013-50-76915959.html
0.36441999999999997,unclear,auto,2020-10-26 10:49:43.307164+00:00,https://spec.drom.ru/chelyabinsk/truck/truck-tractor/kamaz-tjagach-53504-6030-50-76916050.html
0.36441999999999997,unclear,auto,2020-10-26 10:50:00.693778+00:00,https://spec.drom.ru/chelyabinsk/truck/truck-tractor/kamaz-tjagach-53504-6031-50-76916102.html
0.36441999999999997,unclear,auto,2020-10-26 10:49:47.148842+00:00,https://spec.drom.ru/chelyabinsk/truck/truck-tractor/kamaz-tjagach-53504-6910-50-76916153.html
0.35065,unclear,auto,2020-10-26 10:49:39.935776+00:00,https://spec.drom.ru/chelyabinsk/truck/truck-tractor/kamaz-tjagach-65116-6010-48-a5-76916207.html
0.35065,unclear,auto,2020-10-26 10:50:21.871834+00:00,https://spec.drom.ru/chelyabinsk/truck/truck-tractor/kamaz-tjagach-65116-6010-48-d5-71311408.html
0.35065,unclear,auto,2020-10-26 10:48:57.103361+00:00,https://spec.drom.ru/chelyabinsk/truck/truck-tractor/kamaz-tjagach-65116-6020-48-a5-76916330.html
0.35065,unclear,auto,2020-10-26 10:49:38.084482+00:00,https://spec.drom.ru/chelyabinsk/truck/truck-tractor/kamaz-tjagach-65116-6912-48-a5-76916483.html
0.35065,unclear,auto,2020-10-26 10:49:27.125757+00:00,https://spec.drom.ru/chelyabinsk/truck/truck-tractor/kamaz-tjagach-65116-6913-48-a5-76916529.html
0.35065,unclear,auto,2020-10-26 10:50:10.602436+00:00,https://spec.drom.ru/chelyabinsk/truck/truck-tractor/kamaz-tjagach-65116-7010-48-a5-76916270.html
0.35065,unclear,auto,2020-10-26 10:48:56.379976+00:00,https://spec.drom.ru/chelyabinsk/truck/truck-tractor/prodaetsja-sedelnyj-tjagach-kamaz-65116-7010-48-73878861.html
1.0,mix_other,leshchenko,2020-04-12 18:37:19.475000+00:00,https://spec.drom.ru/chelyabinsk/truck/truck-tractor/prodajutsja-gruzoviki-po-vashemu-zaprosu-80988152.html
0.43868,unclear,auto,2020-10-26 10:50:01.139817+00:00,https://spec.drom.ru/chelyabinsk/truck/truck-tractor/sedelnyj-tjagach-kamaz-44108-rr-79907748.html
0.50321,unclear,auto,2020-10-26 10:50:25.216576+00:00,https://spec.drom.ru/chelyabinsk/truck/truck-tractor/sedelnyj-tjagach-kamaz-44108-rs-79907810.html
0.36441999999999997,unclear,auto,2020-10-26 10:49:21.139006+00:00,https://spec.drom.ru/chelyabinsk/truck/truck-tractor/sedelnyj-tjagach-kamaz-53504-50-76707471.html
0.35065,unclear,auto,2020-10-26 10:49:09.153244+00:00,https://spec.drom.ru/chelyabinsk/truck/truck-tractor/sedelnyj-tjagach-kamaz-53504-50-vezdehod-6h6-76142375.html
0.35065,unclear,auto,2020-10-26 10:50:26.095533+00:00,https://spec.drom.ru/chelyabinsk/truck/truck-tractor/sedelnyj-tjagach-kamaz-53504-50-vezdehod-73305198.html
0.36441999999999997,unclear,auto,2020-10-26 10:49:16.766998+00:00,https://spec.drom.ru/chelyabinsk/truck/truck-tractor/sedelnyj-tjagach-kamaz-53504-6013-50-76949182.html
0.35065,unclear,auto,2020-10-26 10:49:44.191342+00:00,https://spec.drom.ru/chelyabinsk/truck/truck-tractor/sedelnyj-tjagach-kamaz-53504-6030-50-46110876.html
0.36441999999999997,unclear,auto,2020-10-26 10:49:55.985805+00:00,https://spec.drom.ru/chelyabinsk/truck/truck-tractor/sedelnyj-tjagach-kamaz-53504-6910-50-76949256.html
0.34823000000000004,unclear,auto,2020-10-26 10:49:56.636888+00:00,https://spec.drom.ru/chelyabinsk/truck/truck-tractor/sedelnyj-tjagach-kamaz-5490-s5-2015-g-v-80660996.html
0.32642,unclear,auto,2020-10-26 10:49:05.387215+00:00,https://spec.drom.ru/chelyabinsk/truck/truck-tractor/sedelnyj-tjagach-kamaz-5490-s5-2015-g-v-80673746.html
0.34823000000000004,unclear,auto,2020-10-26 10:48:52.764462+00:00,https://spec.drom.ru/chelyabinsk/truck/truck-tractor/sedelnyj-tjagach-kamaz-5490-s5-2015-g-v-81377654.html
0.38811999999999997,unclear,auto,2020-10-26 10:50:12.571884+00:00,https://spec.drom.ru/chelyabinsk/truck/truck-tractor/sedelnyj-tjagach-kamaz-5490-s5-2015-g-v-85404325.html
0.34823000000000004,unclear,auto,2020-10-26 10:49:29.179391+00:00,https://spec.drom.ru/chelyabinsk/truck/truck-tractor/sedelnyj-tjagach-kamaz-5490-s5-2015-g-v-85469067.html
0.48473999999999995,unclear,auto,2020-10-26 10:49:03.723698+00:00,https://spec.drom.ru/chelyabinsk/truck/truck-tractor/sedelnyj-tjagach-kamaz-5490-s5-2016-g-v-86714997.html
1.0,ok,leshchenko,2020-06-08 12:51:14.841000+00:00,https://spec.drom.ru/chelyabinsk/truck/truck-tractor/sedelnyj-tjagach-kamaz-5490-s5-2018-g-v-83266692.html
1.0,ok,leshchenko,2020-06-08 12:57:54.921000+00:00,https://spec.drom.ru/chelyabinsk/truck/truck-tractor/sedelnyj-tjagach-kamaz-5490-s5-2018-g-v-83292537.html
1.0,unclear,leshchenko,2020-06-26 13:26:42.781000+00:00,https://spec.drom.ru/chelyabinsk/truck/truck-tractor/sedelnyj-tjagach-kamaz-65116-a4-2016-g-v-80314017.html
0.32934,unclear,auto,2020-10-26 10:49:31.712412+00:00,https://spec.drom.ru/chelyabinsk/truck/truck-tractor/sedelnyj-tjagach-kamaz-na-shassi-43118-50-79907859.html
1.0,ok,leshchenko,2020-06-26 13:26:46.195000+00:00,https://spec.drom.ru/chelyabinsk/truck/truck-tractor/sedelnyj-tjagach-mercedes-benz-axor-1840-2016-g-v-79701721.html
0.47239,unclear,auto,2020-10-26 10:50:23.233231+00:00,https://spec.drom.ru/chelyabinsk/truck/truck-tractor/shacman-gazovyj-tjagach-6h4-71363831.html
0.36441999999999997,unclear,auto,2020-10-26 10:50:00.911808+00:00,https://spec.drom.ru/chelyabinsk/truck/truck-tractor/tjagach-kamaz-53504-iz-shassi-43118-kpp-zf9-68580260.html
0.35065,unclear,auto,2020-10-26 10:50:24.993559+00:00,https://spec.drom.ru/chelyabinsk/truck/truck-tractor/tjagach-kamaz-65116-7010-48-71311332.html
0.31636,unclear,auto,2020-10-26 10:48:56.153956+00:00,https://spec.drom.ru/chelyabinsk/truck/truck-tractor/tjagach-kamaz-65116-ressornyj-pod-perevozku-opasnyh-gruzov-dopog-76046490.html
0.36441999999999997,unclear,auto,2020-10-26 10:49:35.404837+00:00,https://spec.drom.ru/chelyabinsk/truck/truck-tractor/tjagach-polnoprivodnyj-kamaz-53504-50-sever-65247326.html
0.40783,unclear,auto,2020-10-26 10:49:15.863921+00:00,https://spec.drom.ru/chelyabinsk/truck/truck-tractor/tjagach-shacman-6x4-sx4258nv324-f3000-75604652.html
