url,comment
https://api.scraperapi.com/?url=https%3A%2F%2Fspec.drom.ru%2Fmoskva%2Ftruck%2Ftruck-tractor%2Fsedelnyj-tjagach-kamaz-5490-s5-s-probegom-85500990.html&api_key=c5b27047a60083e3106175052790b035&scraper_sdk=python,"Тягач в хорошем состоянии, юридически чист, возможно оформление в лизинг, торг при просмотре. По всем вопросам звоните!"
https://api.scraperapi.com/?url=https%3A%2F%2Fspec.drom.ru%2Fnaberezhnye-chelny%2Ftruck%2Ftruck-tractor%2Fkamaz-6460-tjagach-evro-2-76818241.html&api_key=c5b27047a60083e3106175052790b035&scraper_sdk=python,"Камаз 6460 тягач евро 2  Двигатель камаз 360 л.с. евро 2 КПП ZF16 ТНВД ЯЗДА Кабина с высокой крышей, с двумя спальными местами Дополнительно МКБ, МОБ, ДЗК, ПЖД."
https://api.scraperapi.com/?url=https%3A%2F%2Fspec.drom.ru%2Fnaberezhnye-chelny%2Ftruck%2Ftruck-tractor%2Fkamaz-53504-68427284.html&api_key=c5b27047a60083e3106175052790b035&scraper_sdk=python,"ДВС Камаз 300 л.с. Евро 5 КПП ZF9 ТНВД BOSCH, система нейтрализ. ОГ(AdBlue), Common Rail Колесная формула 6х6 (вездеход), односкатная ошиновка Грузоподъемность 12 тонн МКБ, МОБ Топливные баки: 210+350 литров  г. Набережные Челны, осуществляем доставку в любой регион России. Форма оплаты: наличный/безналичный расчет с НДС, лизинг"
https://api.scraperapi.com/?url=https%3A%2F%2Fspec.drom.ru%2Fmiass%2Ftruck%2Ftruck-tractor%2Fsedelnyj-tjagach-kamaz-43118-6h6-spalnik-vezdehod-2017-83416596.html&api_key=c5b27047a60083e3106175052790b035&scraper_sdk=python,"Седельный тягач Камаз 43118-46 в отличном состоянии, пробег реальный 30 тыс. км  Год выпуска 2017, колесная формула 6х6, спальное место  ДВС Камаз 740662 Евро 4,  КПП ZF 9S1310 TO  Шины с подкачкой 425/85R21  Высота ССУ 1530  Нагрузка на седельно-сцепное устройство 12 тонн  Топливные баки, л 210+350  Тахограф  Вложений не требует,  Возможен лизинг!  Цена указана за наличный расчет! Стоимость по безналичному расчету 2 850 000 с НДС, Лизинг!"
https://api.scraperapi.com/?url=https%3A%2F%2Fspec.drom.ru%2Fstavropol%2Ftruck%2Ftruck-tractor%2Fkamaz-53504-6013-50-78022491.html&api_key=c5b27047a60083e3106175052790b035&scraper_sdk=python,"ТЕХНИЧЕСКИЕ ХАРАКТЕРИСТИКИ Характеристики автомобиля Ошиновка односкатная Топливные баки, л 210+350 Защитный кожух топливного бака есть ССУ (седельно-сцепное устройство) JOST или ORLANDI Высота ССУ при снаряженной массе, мм 1530 Высота ССУ при полной массе, мм 1450 Электро-пневмовыводы на полуприцеп есть Гидрофикация нет Колесная база 3690+1320 Межколесная блокировка есть Межосевая блокировка есть Антиблокировочная система (АБС) WABCO или KNORR BREMSE Противобуксовочная система (ASR) нет Система курсовой устойчивости (ESP) нет Пневмоподвеска ведущих мостов с электронной системой управления (ECAS) нет 1 ось/мост КАМАЗ 2 ось/мост КАМАЗ 3 ось/мост КАМАЗ Передняя подвеска рессорная Задняя подвеска рессорная Предпусковой подогреватель есть Высота центра тяжести, мм 980 Весовые параметры, нагрузки Нагрузка на седельно-сцепное устройство, кг 12100 Снаряженная масса, кг 9225 - на передний мост 5395 - на заднюю тележку 4030 Полная масса автомобиля, кг 21400 - на передний мост 5700 - на заднюю тележку 15700 Полная масса автопоезда, кг 36000 Двигатель Модель ДВС KAMAZ 740.705-300 Количество, расположение цилиндров 8, V-образное Экологический класс ЕВРО-5 Топливо дизельное Максимальная мощность, лс 300 Максимальная мощность, кВт 221 - при частоте вращения, об/мин 1900 Максимальный крутящий момент, Нм 1275 - при частоте вращения, об/мин 1300 Рабочий объем, л 11.76 Степень сжатия 18 Коробка передач Модель КПП ZF 9S1310 TO Тип КП МКПП Количество передач вперед - 9, назад - 1 Максимальный крутящий момент, Нм 1300 Передаточные числа 9,48-0,75 Кабина Исполнение кабины Рестайлинг-1 Спальное место 1 спальное место Крыша высокая Опрокидывание кабины Гидросистема с ручным приводом Аэродинамический солнцезащитный козырек нет Проблесковые маячки на крыше кабины кронштейн Заглушки на крыше кабины нет Сиденье водителя подрессоренное Среднее сиденье по заказ-наряду Отопитель кабины нет Кондиционер нет Аудиоподготовка нет Тахограф российского стандарта с блоком СКЗИ УВЭОС есть Дополнительно Система топливоподачи Common Rail Бак нейтрализующей жидкости есть Глушитель-нейтрализатор Глушитель-нейтрализатор чемоданного типа Направление выхлопа вверх Сцепление ZF-Sachs MFZ-430 Тормоза барабанные Колеса Дисковые колеса Шины 425/85R21 или 390/95R20 Автоматическая система накачки шин есть Задние крылья пластиковые Передаточное отношение главной передачи 6.53 Раздаточная коробка КАМАЗ-65111 КОМ нет Буксировочное устройство буксирная проушина ДЗК 3 ОСОБЕННОСТИ КОМПЛЕКТАЦИИ АВТОМОБИЛЯ МКБ, МОБ, дв. КАМАЗ 740.705-300 (Е-5), ТНВД BOSCH, система нейтрализ. ОГ(AdBlue), Common Rail, выхлоп вверх, защ.кожух ТБ, тахограф российского стандарта с блоком СКЗИ, УВЭОС"
https://api.scraperapi.com/?url=https%3A%2F%2Fspec.drom.ru%2Fkrasnoyarsk%2Ftruck%2Ftruck-tractor%2Ftjagach-sedelnyj-maz-probeg-148141-85584148.html&api_key=c5b27047a60083e3106175052790b035&scraper_sdk=python,"Пробег 148141 Посмотреть на стоянке базы ""Ротор"" Двигатель: ЯМЗ 651(Рено) 411л.с. Коробка. ZF16"
https://api.scraperapi.com/?url=https%3A%2F%2Fspec.drom.ru%2Fsankt-peterburg%2Ftruck%2Ftruck-tractor%2Fsedelnyj-tjagach-kamaz-2017-g-v-82917300.html&api_key=c5b27047a60083e3106175052790b035&scraper_sdk=python,"Седельный тягач Камаз 65806-Т5 2017 г/в - Тягач проходил регулярное ТО. Имеется сервисная книжка. - Остаток европейской резины порядка 30 % - Вин номер целый, читается легко - КПП ZT-16 ступенчатая - Стоимость указана с учетом НДС Рекомендации: - Плановое ТО  Техническое описание: - Год изготовления: 2017 - Изготовитель: Россия - Объем двигателя, куб.см: 11 967 - Разрешенная максимальная масса, кг: 33 500 - Масса без нагрузки, кг: 10 275 - Экологический класс: ЕВРО-5 - Мощность двигателя, л.с: 428 - Тип КПП: Механическая - Колесная формула: 6х4 - Тип подвески: рессорная - Пробег, км: 361 768  Дополнительная информация: - Кондиционер - Магнитола - Инструментальный ящик 2 шт - Солнцезащитный козырек - Автономный отопитель 2 шт - Тахограф - Люк - Рация - Электростеклоподъёмники - ABS - Межколесная блокировка - 1 спальное место - 2 топливных бака (350 и 350)  [артикул 03985]  Глобал Трак Сейлс - официальный дилер. Возможно приобретение техники в кредит/лизинг. Мы являемся аккредитованной компанией в таких лизинговых, как Европлан, ВТБ-Лизинг, Вэб-лизинг, Элемент-лизинг, Балтийский-Лизинг."
https://api.scraperapi.com/?url=https%3A%2F%2Fspec.drom.ru%2Fnaberezhnye-chelny%2Ftruck%2Ftruck-tractor%2Fkamaz-65116-6010-23-53704054.html&api_key=c5b27047a60083e3106175052790b035&scraper_sdk=python,"Новый КАМАЗ 65116. Технические характеристики: Двигатель Cummins ISB 6.7 - 300 л.с, ТНВД BOSCH, система нейтрализации ОГ (AdBlue) КПП.ZF-9, Бак - 350 МКБ, МОБ Аэродинамический козырек, тахограф европейского стандарта Спальное место В наличии и под заказ весь модельный ряд автомобилей КАМАЗ. Возможна продажа в лизинг или кредит."
https://api.scraperapi.com/?url=https%3A%2F%2Fspec.drom.ru%2Fufa%2Ftruck%2Ftruck-tractor%2Fsedelnyj-tjagach-kamaz-5490-s5-s-probegom-169000-km-84654626.html&api_key=c5b27047a60083e3106175052790b035&scraper_sdk=python,"В наличии с ПТС!!! Кредит, лизинг, безналичный расчет!!! Доставка в любой регион России!!!Гарантия и сервис!!!  Продается бу седельный тягач Камаз 5490-S5 2018 г.в. с пробегом 169 000 км в отличном состоянии. Находится на стяонке в г. Екатеринбурге."
https://api.scraperapi.com/?url=https%3A%2F%2Fspec.drom.ru%2Fmoskva%2Ftruck%2Ftruck-tractor%2Fprodaetsja-sedelnyj-tjagach-maz-6430-6h4-84940561.html&api_key=c5b27047a60083e3106175052790b035&scraper_sdk=python,"ООО МАН Трак энд Бас РУС (официальный импортер МАN в РФ), реализует:  Седельный тягач МАЗ-6430B9-1420-010  Год изготовления: 2017 Пробег: 285 124 км  Комплектация: Кабина большая 6431, 2 спальных места Колёсная база 3200 мм + 1400мм Колёсная формула 6x4 Двигатель ЯМЗ - 65101, 410 л.с., Объем двигателя - 11122 м. куб., Евро-4 Коробка передач ZF 16 S 221 (16) Подвеска рессора/рессора Технически допустимая полная масса автопоезда, кг: 44000 Блокировки дифференциалов задних мостов Топливный бак 500 л справа Антиблокировочная система (ABS) Тахограф  Цена включает в себя НДС 20%, возможна продажа в лизинг.  Возможен выкуп вашего подержанного ТС в зачет стоимости покупки подержанного ТС у нас (Trade-In).  Адрес осмотра: г. Москва, Рязановское с.п., Симферопольское шоссе, д. 22, стр. 9."
https://api.scraperapi.com/?url=https%3A%2F%2Fspec.drom.ru%2Fvladimir%2Ftruck%2Ftruck-tractor%2Fsedelnyj-tjagach-kamaz-5490-s5-s-probegom-84300-km-83730679.html&api_key=c5b27047a60083e3106175052790b035&scraper_sdk=python,"Стоянка  Москва Тип автомобиля  Седельный тягач Марка  Камаз Модель  5490-S5 Год выпуска  2018 Пробег  84300 Двигатель  Daimler OM 457LA Колесная формула  4x2 Емкость топливного бака, л  400 Мощность двигателя, л. с.  401 Число передач КП  16"
https://api.scraperapi.com/?url=https%3A%2F%2Fspec.drom.ru%2Fchelyabinsk%2Ftruck%2Ftruck-tractor%2Fsedelnyj-tjagach-kamaz-5490-s5-2015-g-v-80660996.html&api_key=c5b27047a60083e3106175052790b035&scraper_sdk=python,"Мы бережем Ваше время, поэтому готовы провести презентацию автомобиля дистанционно: - снимем подробный видеообзор - выйдем в онлайн-показ - проведем тест-драйв *Подробности узнавайте по телефону __________  ЦЕНА С НДС Один собственник. Эксплуатация без перегрузов. Своевременное техническое обслуживание. Не требует дополнительных вложений. Готов к работе.  Техническое описание: Год изготовления: 2015 Изготовитель: Россия Колесная формула: 4х2 Объем двигателя, куб.см: 11 967 Разрешенная максимальная масса, кг: 18 600 Масса без нагрузки, кг: 7 900 Грузоподъемность, кг: 10 700 Экологический класс: ЕВРО-5 Мощность двигателя, л.с: 401 Тип КПП: Механическая Пробег, км: 655 206 Тип подвески: Пневматическая  Дополнительная информация: Два топливных бака Инструментальный ящик Спойлер Противотуманные фары Солнцезащитный козырек Автономный отопитель Кондиционер Тахограф Магнитола Люк Электростеклоподъёмники ABS Межколесная блокировка Количество спальных мест:1  Смотреть все предложения компании здесь -  Глобал Трак Сейлс Торговый партнер Global Truck Service Мы являемся аккредитованной компанией во всех известных на рынке лизинговых компаниях и банках (ФМФ-Лизинг, БайкалИнвест, Альфа-Лизинг, Европлан, ВТБ-Лизинг, Балтийский-Лизинг, Сбербанк, Газпромбанк и др.). Возможно приобретение техники в кредит/лизинг."
https://api.scraperapi.com/?url=https%3A%2F%2Fspec.drom.ru%2Fnaberezhnye-chelny%2Ftruck%2Ftruck-tractor%2Fkamaz-65115-sedelnyj-tjagach-73501368.html&api_key=c5b27047a60083e3106175052790b035&scraper_sdk=python,"КамАЗ 65115 седельный тягач ДВС КамАЗ 300 л.с КПП ZF9 ТНВД BOSCH,Common Rail Автомобиль укомплектован согласно требованиям ДОПОГ"
https://api.scraperapi.com/?url=https%3A%2F%2Fspec.drom.ru%2Fperm%2Ftruck%2Ftruck-tractor%2Ftjagach-kamaz-6450-86102776.html&api_key=c5b27047a60083e3106175052790b035&scraper_sdk=python,"Новый Тягач КАМАЗ 6450, все узлы и агрегаты под заводскими пломбами:  Новое шасси КАМАЗ 6350, год выпуска 2019, односкатный вездеход:  - Двигатель КАМАЗ 740.50-360 л.с., ТНВД ЯЗДА механическая - Грузоподъемность 17 тн - КПП ZF16 - Кабина старого образца спальное место - ДЗК, ЭПВ, ССУ, ПЖД, МКБ, МОБ - Шины КАМА 1260 - Топливный бак 350х210 л.  Доставка индивидуально, в любую точку РФ. Индивидуальный подход к каждому клиенту. Возможен кредит.  Спец предложения:"
https://api.scraperapi.com/?url=https%3A%2F%2Fspec.drom.ru%2Fnaberezhnye-chelny%2Ftruck%2Ftruck-tractor%2Fkamaz-44108-sedelnyj-tjagach-kamaz-43118-vezdehod-6h6-75646577.html&api_key=c5b27047a60083e3106175052790b035&scraper_sdk=python,"НА ФОТО ЭТОТ ВЕЗДЕХОД КАМАЗ 44108, Седельный тягач 6х6 (камаз 43118)!  - Седельный тягач вездеход  - Двигатель турбированный евро 2, КАМАЗ 740 -260 л.с. - Коробка передач КАМАЗ 154 - ТНВД ЯЗДА - Ось балансира 15 тонн - Автономка ПЖД - Аккумуляторы новые - Кабина высокая, со спальным местом! - Баки 210+ 210 литров - Резина новая 1260х400х533 - Запасное колесо с ДЗК - ЗИП  Автомобиль камаз 44108 (КАМАЗ 43118), Седельный тягач , привод 6х6 Грузовик состояние нового!"
https://api.scraperapi.com/?url=https%3A%2F%2Fspec.drom.ru%2Fnaberezhnye-chelny%2Ftruck%2Ftruck-tractor%2Fkamaz-44108-sedelnyj-tjagach-53698688.html&api_key=c5b27047a60083e3106175052790b035&scraper_sdk=python,"Новые тягачи 44108. Вездеходы. В наличии несколько комлектаций. Двигательможет быть 260 л.с. и 300 л.с. КП-154 или ZF9, бак 210+350, г/п от 10 т. до 12. МОБ, МКБ, ПЖД. В наличии и под заказ весь модельный ряд автомобилей КАМАЗ. Гарантия"
https://api.scraperapi.com/?url=https%3A%2F%2Fspec.drom.ru%2Fnaberezhnye-chelny%2Ftruck%2Ftruck-tractor%2Fkamaz-44108-sedelnyj-tjagach-6h6-vezdehod-75362147.html&api_key=c5b27047a60083e3106175052790b035&scraper_sdk=python,"НА ФОТО ЭТОТ ВЕЗДЕХОД КАМАЗ 44108, евро 2,тягач седельный 6х6!  - Тягач. Седельный 6х6, вездеход - Двигатель турбированный Евро 2, КАМАЗ 740 -260 л.с. - Коробка передач КАМАЗ 154 - ТНВД ЯЗДА - Ось балансира 13 тонн - ПЖД ТС 14 (Самара) - Аккумуляторы новые - Кабина высокая, со спальным местом - Баки 210+350литров - Резина новая 1260х400х533 - Запасное колесо с ДЗК - ЗИП  Автомобиль КАМАЗ 44108, седельный тягач , привод 6х6 Грузовик НОВЫЙ!"
https://api.scraperapi.com/?url=https%3A%2F%2Fspec.drom.ru%2Fnaberezhnye-chelny%2Ftruck%2Ftruck-tractor%2Fkamaz-65116-novyj-66967933.html&api_key=c5b27047a60083e3106175052790b035&scraper_sdk=python,камаз 65116 новый завоской. двигатель камаз 260 л.с. коробка камаз 154 с делителем. кабина с спальным местом. колесная формула 6х4
https://api.scraperapi.com/?url=https%3A%2F%2Fspec.drom.ru%2Fnaberezhnye-chelny%2Ftruck%2Ftruck-tractor%2Fkamaz-44108-71756515.html&api_key=c5b27047a60083e3106175052790b035&scraper_sdk=python,"Камаз 44108 тягач Двигатель камаз 260 л.с. Евро 2 КПП Камаз 152 ТНВД ЯЗДА Кабина не рестайлинговая, со спальным местом Дополнительно МКБ, МОБ, ДЗК, ПЖД"
https://api.scraperapi.com/?url=https%3A%2F%2Fspec.drom.ru%2Fbelovo%2Ftruck%2Ftruck-tractor%2Ftjagach-sedelnyj-kamaz-5490-014-87-s5-84431754.html&api_key=c5b27047a60083e3106175052790b035&scraper_sdk=python,"Производитель - ПАО ""КАМАЗ"", Россия Год выпуска - 2018 Тип двигателя - дизельный, Евро - 5 Мощность двигателя - 401 л.с. Объем двигателя - 11 967 см3 КПП - механическая Разрешенная максимальная масса - 18 600 кг Масса без нагрузки - 7 475 кг Пробег - 300 000 км Цвет - красный В удовлетворительном состоянии Технические характеристики • Колесная формула – 4х2 • КПП – ZF 16S без интардера • Высота по ССУ – 1150 мм • ДВС Daimler OM457LA (Евро-5) • Система нейтрализ. ОГ (AdBlue) • Бак Adblue 40 л • Задний мост Daimler HL6 на пневмо подвеске • МКБ • ECAS • EBS • ESP • ASR • Кабина Daimler (низкая), пружинная подвеска кабины • Кондиционер • Отопитель кабины Eberspacher Airtronic D2 24V • Тахограф российского стандарта с блоком СКЗИ • ДЗК • Проблесковые маячки на крыше кабины • Защита кожуха топливного бака • Объем топливного бака - 400 л • Без бокового ограждения • УВЭОС"
https://api.scraperapi.com/?url=https%3A%2F%2Fspec.drom.ru%2Fnaberezhnye-chelny%2Ftruck%2Ftruck-tractor%2Fkamaz-6460-tnvd-jazda-360-l-s-novyj-52915412.html&api_key=c5b27047a60083e3106175052790b035&scraper_sdk=python,"Камаз 6460 тягач Новый без пробега Колесная формула 6х4 Двигатель Камаз - 360 л.с Тнвд язда КПП ZF16, Бак 550 л г/п 17т,МКБ, Кабина с 2-х спальным местом, Высота ССУ 1345/1410"
https://api.scraperapi.com/?url=https%3A%2F%2Fspec.drom.ru%2Fnaberezhnye-chelny%2Ftruck%2Ftruck-tractor%2Ftjagach-sedelnyj-kamaz-44108-59899785.html&api_key=c5b27047a60083e3106175052790b035&scraper_sdk=python,"Колесная формула: 6х6  Грузоподъемность (г/п): 12т. Мощность двиг.: 300 л.с. Двигатель: 740.55  КПП: ZF9  Бак: 210+350 л.  Спальное место: есть  Высота седла: 1460|1540  МКБ, МОБ, ТНВД ЯЗДА"
